task,method,train_episodes,train_steps,test_episodes,test_steps,fit_s,offline_s,online_ms,TWA,Accuracy,Det. Time,Window,ThresholdStyle,single_step_ms,load,train,fit,score_calibration,score_test,thresholds,metrics,window_calibration,window_test
push_chair,kern_cd_obs_eploo,10,49,20,193,0.0096162410045507,0.027510656043887,0.06140458866244508,0.8864284992218018,1.0,0.2271429009735584,15,ct_quantile,,0.0002200019953306,0.0,0.0093962390092201,0.0233369540073908,0.0233827800257131,0.0735868019983172,0.2592382410075515,0.0054425389680545,0.0115316944138612
push_chair,logpzo,3,16,20,193,6.295665164972888,6.336065765906824,2.3592866764469025,0.8023809790611267,0.8500000238418579,0.0952380001544952,2,ct_quantile,,0.0580883009824901,0.0,6.237576863990398,0.0422056970128323,0.4677182140003424,0.0386041479941923,0.2798252849897835,0.0018050960788968,0.0123758854460902
push_chair,logpzo,5,27,20,193,5.080353794008261,5.132855434989324,1.9694181936346666,0.8042859911918641,0.8899999856948853,0.1714289933443069,2,ct_quantile,,0.1723467379924841,0.0,4.9080070560157765,0.0555577269988134,0.3934487479855306,0.0440763999940827,0.2800396940147038,0.0030560860177502,0.0133510366140399
push_chair,logpzo,7,37,20,193,6.616197181981988,6.740636378817726,3.193094549668046,0.8042860150337219,0.9399999856948852,0.2714285105466842,11,ct_quantile,,0.0610524929943494,0.0,6.555144688987639,0.1284267799928784,0.6286483080184553,0.0428449949831701,0.2659431510255672,0.0039875831571407,0.0123810599325224
push_chair,logpzo,10,49,20,193,10.110364048014164,10.221183900081089,4.39338402736961,0.8173813045024871,0.949999988079071,0.265238407254219,11,ct_quantile,,0.2138809630123432,0.0,9.89648308500182,0.1171742489968892,0.8617433939944021,0.0511611910187639,0.2889010620128829,0.0063543969299644,0.0138202767120674
push_chair,rnd_a,3,16,20,193,344.6688536580187,344.69970598811057,1.6593612642136009,0.7333329916000366,0.8999999761581421,0.3703700006008148,1,tvt_cp_band,,0.0235576110135298,344.6452914240072,4.622997948899865e-06,0.0325991610006894,0.332606777024921,0.0383922570035792,0.2806851239874959,0.0017468309088144,0.012350053031696
push_chair,rnd_a,5,27,20,193,345.7363599619712,345.77658408504794,1.274056912404654,0.5754757940769195,0.6949999868869782,0.2390473991632461,11,ct_quantile,,0.0199486969795543,345.71640548697906,5.778012564405799e-06,0.0432261840032879,0.258791995991487,0.0441780370019841,0.2801202929986175,0.0030020609265193,0.0128990118973888
push_chair,rnd_a,7,37,20,193,345.9716667039902,346.08720564993564,2.6261479543447206,0.8619049787521362,1.0,0.2761900126934051,4,tvt_cp_band,,0.0194235990056768,345.95223753197934,5.573005182668567e-06,0.1196652049839031,0.5198883079865482,0.0441145549993962,0.2784338550118264,0.0041262590384576,0.0130417527980171
push_chair,rnd_a,10,49,20,193,85.95911830497789,86.37580345978495,9.004469963943905,0.819524097442627,0.9549999952316284,0.270952108502388,3,tvt_cp_band,,0.1235611089796293,85.8355514529976,5.743000656366348e-06,0.4230759560014121,1.7518739149963949,0.0490674620086792,0.2900448449945543,0.0063908011943567,0.0140112119552213
push_chair,rnd_oe,5,27,20,193,54.3587841099652,54.37593697090051,0.9076778444888585,0.9066667973995208,1.0,0.1866664052009582,11,ct_quantile,,0.1067395879945252,54.25203615697683,8.364993846043944e-06,0.0200926589895971,0.1876700969878584,0.0433459830237552,0.278549207985634,0.0029397980542853,0.0124882730015087
push_chair,rnd_oe,7,37,20,193,350.81136009295005,350.8928810519574,2.2851753063980067,0.7314285039901733,0.8350000202655792,0.2071430042386055,11,tvt_cp_band,,0.1254084669926669,350.6859448879841,6.737973308190703e-06,0.0855842659948393,0.4535146970010828,0.0450826979940757,0.2786892649892252,0.0040633069875184,0.0124758628662675
push_chair,rnd_oe,10,49,20,193,93.48909857997205,93.91871063387953,2.3795503366272897,0.7723810970783234,0.824999988079071,0.1052381001412868,1,ct_quantile,,0.1676842670131009,93.32140741997864,6.892980309203267e-06,0.4358097069780342,0.4723452070029452,0.0492081260017585,0.2879099260026123,0.0061976530705578,0.0130919920338783
push_chair,rnd_oe_and_entropy,5,27,20,193,54.39458954895963,54.499782773986226,4.461944711254669,0.8702383995056152,1.0,0.2595240131020546,3/2,tvt_quantile,,0.10695230498095039,54.25203615697683,0.035601087001850745,0.1109551980043761,0.8856844499823637,0.0849114640441257,4.619974735978758,0.0057619729777797,0.0245291207102126
push_chair,rnd_oe_and_entropy,7,37,20,193,350.8447141969518,351.0524115700682,5.939093149397427,0.8402378916740417,1.0,0.3195240974426269,1/11,ct_quantile,,0.1256306270079221,350.6859448879841,0.03313868195982649,0.21573228799388733,1.1711216800031252,0.0901441760070156,4.540909026982263,0.008034914877498401,0.0248767021694219
push_chair,rnd_oe_and_entropy,10,49,20,193,93.59864205596386,94.31320445277379,8.18569474000667,0.8426192879676819,0.9799999952316284,0.2747617095708847,11/3,tvt_quantile,,0.1679692970064934,93.32140741997864,0.1092653389787301,0.7285715639882255,1.6149098309979308,0.1172186520125251,5.058868366992101,0.014009167178301,0.0350707461766432
push_chair,similarity,3,16,20,193,0.0134362409589812,0.0153911869565491,0.0881486359098202,0.5,0.5,0.0,1,ct_quantile,,0.0001810079847928,0.0,0.0132552329741884,0.00363751698751,0.028843976004282,0.0384077949856873,0.279154396004742,0.0016825709899421,0.0118312892736867
push_chair,similarity,5,27,20,193,0.0138567889807745,0.0169274181535001,0.0850620208768938,0.5,0.5,0.0,1,ct_quantile,,0.0001931799924932,0.0,0.0136636089882813,0.0058516860008239,0.0278787789866328,0.0410134239937178,0.2657911760034039,0.0027810568280983,0.0114618089573923
push_chair,similarity,7,37,20,193,0.0320039470097981,0.036212598119163796,0.0860609750232026,0.5,0.5,0.0,1,ct_quantile,,0.0002063749998342,0.0,0.0317975720099639,0.0080389799841213,0.0280984200071543,0.043058890994871,0.2678098900069017,0.0038303288747556,0.0114886518276762
push_chair,similarity,10,49,20,193,0.0855483469786122,0.09529391187243161,0.09273381486361347,0.5,0.5,0.0,1,ct_quantile,,0.0002138399868272,0.0,0.085334506991785,0.025359152990859,0.0304505499952938,0.0520592799875885,0.2859432480181567,0.0156135880970396,0.0125529237266164
push_chair,tc,3,16,20,193,0.00023051802418190385,0.2502726299280766,17.04160056446095,0.7285709977149963,0.800000011920929,0.1428570002317428,11,tvt_cp_band,,0.0002245120122097,0.0,6.006011972203851e-06,0.2519615899946075,3.310399807000067,0.0385247780068311,0.3047784620139282,0.0019194780907128,0.0213708980591036
push_chair,tc,5,27,20,193,0.00024209299590435176,0.4097620251704938,16.44888287560937,0.7449999988079071,0.8949999809265137,0.3000000119209289,11,ct_quantile,,0.0002361329970881,0.0,5.959998816251755e-06,0.4135124919994268,3.1958063769852743,0.0632854079885874,0.3018504040082916,0.0039925598248373,0.0211719819926656
push_chair,tc,7,37,20,193,0.0002606969792395571,0.6087733850290533,16.985358090539233,0.7349999964237213,0.8849999904632568,0.3000000119209289,11,ct_quantile,,0.0002541879948694,0.0,6.508984370157123e-06,0.6149481650209054,3.299794137012213,0.0646571360121015,0.3027715700154658,0.0064354769710917,0.0216200255381409
push_chair,tc,10,49,20,193,0.0003198989725205814,1.1675162165774962,17.068910809539002,0.7271429002285004,0.875,0.295714208483696,11,ct_quantile,,0.0003102679911535,0.0,9.630981367081404e-06,1.1771234550105871,3.31444778299192,0.0670557589910458,0.3185474330093711,0.0099271374056115,0.020147996750893
push_t,entropy,5,140,300,9458,0.033684099005768,0.3707437920675146,2.3898299821274303,0.5538613021373748,0.7382800042629242,0.4161721974611282,20,ct_quantile,,0.0002316450118087,0.0,0.0334524539939593,0.3414141109969932,22.875488055986352,0.0878830119909253,1.1794071810145397,0.0043544179352466,0.2724760850251186
push_t,entropy,10,281,300,9458,0.0358390740002505,0.7183254119299818,2.379390531094536,0.55363450050354,0.7331252038478852,0.4053865998983383,20,ct_quantile,,0.0002004289999604,0.0,0.0356386450002901,0.6910106060095131,22.775579403009036,0.0926991840242408,1.156745687010698,0.0085242680797819,0.2713037599169183
push_t,entropy,20,588,300,9458,0.035016662004636497,1.4273957551340573,2.3859134909222153,0.5504066050052643,0.6513962030410767,0.2257127001881599,11,tvt_quantile,,0.0002401260135229,0.0,0.0347765359911136,1.4098438630171586,22.83895067099365,0.1359479930251836,1.171236777008744,0.0174647698877379,0.2729808738513384
push_t,entropy,35,994,300,9458,0.04247123101959,2.3865421494992916,2.399504842411618,0.572213101387024,0.7242127001285553,0.3456959962844849,15,tvt_cp_band,,0.0002354700118303,0.0,0.0422357610077597,2.374321438022889,22.968606929003727,0.1494025319989305,1.171172127011232,0.0302505195431876,0.2740901294746436
push_t,entropy,50,1452,300,9458,0.046409497008426004,3.530483959679259,2.412734056117201,0.5594609975814819,0.6985887944698334,0.3462588042020798,9,tvt_cp_band,,0.0002104090235661,0.0,0.0461990879848599,3.5292435599840246,23.10183916200185,0.1779919079854153,1.213520272023743,0.0451690973131917,0.2822004592453595
push_t,kern_cd_flat,5,140,300,9458,0.1432839229819364,0.3098886409134138,0.19062288795215987,0.5131556034088135,0.5346406102180481,0.0465959995985031,1,ct_quantile,5.504537314991467,0.0002266500086989,0.0,0.1430572729732375,0.1733757850015536,2.1891992349992506,0.0713234310096595,1.100189025979489,0.0067710670700762,0.3862879607477225
push_t,kern_cd_flat,10,281,300,9458,0.1655648850137367,0.3918528720969333,0.22072640084085499,0.5247751951217652,0.5606060028076172,0.0750750012695789,1,tvt_cp_band,5.504537314991467,0.000272211007541,0.0,0.1652926740061957,0.2405637530027888,2.4691091480199248,0.0792817969922907,1.134969662001822,0.0142757659195922,0.3814788488671183
push_t,kern_cd_flat,20,588,300,9458,17.878872246015817,18.207334494771203,0.19646371891597028,0.5694172024726868,0.6573231935501098,0.2942830979824066,3,tvt_cp_band,5.504537314991467,0.0002402370155323,0.0,17.878632009000285,0.3558837789751123,2.2728104540146887,0.1181107640150003,1.103949438984273,0.0274215302197262,0.4146566005074419
push_t,kern_cd_flat,35,994,300,9458,61.312562050967244,61.654799135023495,0.2130928746765368,0.5484198033809662,0.5691473066806794,0.0892971999943256,2,ct_quantile,5.504537314991467,0.0002378549834247,0.0,61.31232419598382,0.390074625989655,2.291340274008689,0.1335862640116829,1.0947596410114784,0.0478375419334042,0.275907865318004
push_t,kern_cd_flat,50,1452,300,9458,0.1701972839946392,0.60262649419019,0.196829141103059,0.5663501024246216,0.6592243909835815,0.2558525994420051,35,ct_quantile,5.504537314991467,0.0002796569897327,0.0,0.1699176270049065,0.4925635440158658,2.240928640996572,0.1639658029889688,1.1550044739851728,0.060134333820315,0.3793186244438402
push_t,kern_cd_flat_eploo,5,140,300,9458,0.1640949430293403,0.2935643560485914,0.16219308574596916,0.5755359053611755,0.6149432182312011,0.1894091039896011,1,tvt_quantile,,0.0002335010212846,0.0,0.1638614420080557,0.1364518810005393,1.9715119980101008,0.0787700870132539,1.1007042869750876,0.0069824679812882,0.4374897930247243
push_t,kern_cd_flat_eploo,10,281,300,9458,0.1250669580185785,0.3266489319503307,0.1721345071609355,0.5668356955051422,0.6077243983745575,0.1343851000070572,1,tvt_cp_band,,0.0002620450104586,0.0,0.1248049130081199,0.2157085050130263,2.070815768005559,0.0824582290078979,1.057154698995873,0.0141265310812741,0.4427675992774311
push_t,kern_cd_flat_eploo,20,588,300,9458,4.619597014010651,4.866197383089457,0.08978550495228993,0.5925855994224548,0.7343135893344879,0.2834561973810195,2,tvt_quantile,,0.0002294600126333,0.0,4.619367553998018,0.2750996719987597,1.229980321979383,0.1282319029851351,1.0835752800048797,0.028499302919954,0.3807890161406249
push_t,kern_cd_flat_eploo,35,994,300,9458,26.785695084981853,27.102034687413834,0.06338963023960283,0.5647298932075501,0.6993460059165955,0.3028868943452835,2,tvt_cp_band,,0.0002518699911888,0.0,26.785443214990664,0.3478316550026648,0.8725482599984389,0.1296517350128851,1.0328694460040424,0.0314920525706838,0.2730091371922754
push_t,kern_cd_flat_eploo,50,1452,300,9458,0.1539642729912884,0.5512385529873427,0.18145171433448323,0.5757793009281158,0.7010249972343445,0.3193550020456314,2,tvt_cp_band,,0.0002538289991207,0.0,0.1537104439921677,0.4458155609900132,2.001883482997073,0.1500857159844599,1.084785359998932,0.0485412809939589,0.2857131688215304
push_t,kern_cd_obs,5,140,300,9458,0.014211291010724299,0.0306743049586657,0.018602537067453826,0.5088209867477417,0.5092990040779114,0.0009567999979481,1,ct_quantile,0.254216844914481,0.0002416009956505,0.0,0.0139696900150738,0.023546902986709,0.4381134269933682,0.0925869499915279,1.2148571949801408,0.0070838890387676,0.2621706314093899
push_t,kern_cd_obs,10,281,300,9458,0.0248945419734809,0.0645701308676506,0.020993734702976406,0.541232806444168,0.5516342043876648,0.0220309998840093,1,ct_quantile,0.254216844914481,0.0002460289979353,0.0,0.0246485129755456,0.0480513949878513,0.4625840520020574,0.0740434429899323,1.1055566240102053,0.0083758060936816,0.2640253091813065
push_t,kern_cd_obs,20,588,300,9458,15.85489005499403,15.954125493997708,0.021523722397678708,0.5953226029872895,0.6035057961940765,0.0226998997852206,1,ct_quantile,0.254216844914481,0.0002430320018902,0.0,15.85464702299214,0.1279681290034204,0.4831865220039617,0.1300381849869154,1.0836007380275987,0.0287326899997424,0.2796151555667165
push_t,kern_cd_obs,35,994,300,9458,62.42982892796863,62.54045284027234,0.018321671148601202,0.5711814999580384,0.5793375015258789,0.0265738001093268,1,ct_quantile,0.254216844914481,0.0002513209765311,0.0,62.4295776069921,0.1605261790100485,0.4369794160011224,0.1295057230163365,1.085946455015801,0.04990226670634,0.2636930502776522
push_t,kern_cd_obs,50,1452,300,9458,0.0424422989890444,0.22440377465682088,0.01668839791525655,0.5876033902168274,0.6868389129638672,0.2043598994612693,40,ct_quantile,0.254216844914481,0.0002918849932029,0.0,0.0421504139958415,0.225811383977998,0.4293590380111709,0.1589077110111247,1.1444613320054486,0.0438499083102215,0.2715201705286745
push_t,kern_cd_obs_eploo,5,140,300,9458,0.011385994032025299,0.030442874005529995,0.014437257451104538,0.5754929780960083,0.6179440021514893,0.2401539981365203,2,tvt_quantile,,0.0004283600137569,0.0,0.0109576340182684,0.0234763829794246,0.4235327010101173,0.0945908789872191,1.0210139000264462,0.0044195030059199,0.2869851200375706
push_t,kern_cd_obs_eploo,10,281,300,9458,0.011362955992808501,0.044854632025817305,0.019566300633796895,0.5951766967773438,0.7317589104175568,0.2798116952180862,2,tvt_quantile,,0.0002882670087274,0.0,0.0110746889840811,0.0447765969729516,0.4694461559993215,0.1014521330071147,1.043854445015313,0.0112849209399428,0.2843880846048705
push_t,kern_cd_obs_eploo,20,588,300,9458,1.165328467992367,1.2151942623022476,0.01873333769446512,0.6219210028648376,0.7254899740219116,0.2485670000314712,2,tvt_cp_band,,0.0002405850100331,0.0,1.165087882982334,0.0672790569951757,0.4438689759990666,0.1170714820036664,1.0207986939931288,0.0174132626852951,0.2666890680848155
push_t,kern_cd_obs_eploo,35,994,300,9458,4.173186372994678,4.265961054043146,0.015055035656439389,0.6288307964801788,0.7958999872207642,0.3500497072935104,5,tvt_cp_band,,0.000265403999947,0.0,4.172920968994731,0.1455619030166417,0.4029187480045948,0.1291161690023727,1.0237824519863352,0.0527872219681739,0.2605282207659911
push_t,kern_cd_obs_eploo,50,1452,300,9458,0.0311675889824982,0.11312120626098468,0.015414162800086234,0.6279853940010071,0.8475936949253082,0.478105702996254,3,tvt_cp_band,,0.0002463409909978,0.0,0.0309212479915004,0.1447694870003033,0.4080256620072759,0.1478462450031656,1.048448574001668,0.0628158697218168,0.2622385102440603
push_t,logpzo,10,281,300,9458,9.784736207977403,11.309056427620817,3.8194248581125048,0.5400959849357605,0.5467021942138672,0.0926112025976181,3,ct_quantile,,0.0684110909933224,0.0,9.71632511698408,1.533423793996917,36.41466623498127,0.0915717990137636,1.0988049450097606,0.009103574353503,0.2905459269532002
push_t,logpzo,20,588,300,9458,23.739944808010478,27.980809045257047,7.014440723155397,0.5569835007190704,0.6218210101127625,0.3245831996202469,30,tvt_quantile,,0.1660559230076614,0.0,23.573888885002816,4.259544914995786,66.6369906150212,0.1361090780119411,1.1001451640040614,0.0186806777492165,0.2944102554174606
push_t,logpzo,35,994,300,9458,32.03092851303518,37.08175098930951,5.043240678349201,0.5566408038139343,0.5611110925674438,0.0529029995203018,1,ct_quantile,,0.122888784011593,0.0,31.908039729023585,5.083221195003716,47.99503451201599,0.146519272995647,1.095264049974503,0.0323987187293823,0.2960641761892475
push_t,logpzo,50,1452,300,9458,34.27518764798879,37.81580680279876,2.429744026920157,0.5681111991405488,0.8479501068592071,0.6260803043842316,30,tvt_quantile,,0.0800669159798417,0.0,34.195120732008945,3.587009245005902,23.27237371201045,0.1748315129952971,1.1255495499935932,0.0463900901959277,0.2918547053996008
push_t,rnd_a,5,140,300,9458,328.8710823820147,329.02975704098935,3.259284545134357,0.5022655993700027,0.543092793226242,0.2477540001273155,1,ct_quantile,,0.0185357590089552,328.8525413510215,5.27198426425457e-06,0.1631033739831764,31.11618958399049,0.0876875570102129,1.1585802929766942,0.0044287150085438,0.2898763561097439
push_t,rnd_a,10,281,300,9458,360.3716341959662,362.1646764089819,2.4512647175713864,0.5040022999048233,0.571583491563797,0.4041054010391235,11,ct_quantile,,0.1045554599841125,360.2670728889934,5.846988642588258e-06,1.8019991169858256,23.477500796027016,0.0912559239950496,1.1503051960025914,0.0089569039701018,0.2934390972368419
push_t,rnd_a,20,588,300,9458,365.6492222970119,368.3652094193094,4.458869884917495,0.5597412049770355,0.8191326022148132,0.5552374005317688,2,tvt_cp_band,,0.0736711100034881,365.5755451100122,6.076996214687824e-06,2.734743218985386,42.46486212400487,0.1354424769815523,1.1675502660218626,0.0187560966878663,0.292870752455201
push_t,rnd_a,35,994,300,9458,370.15866461000405,373.46554996681516,3.206800014109309,0.5412146031856537,0.7865121066570282,0.6864362955093384,40,ct_quantile,,0.065206355007831,370.0934519050061,6.349990144371986e-06,3.3393222829909064,30.622864810022293,0.1462143230019137,1.1623474350199103,0.0324369261797983,0.2929502765764482
push_t,rnd_a,50,1452,300,9458,293.9095712270064,295.9820952209993,1.405899752125955,0.5455103099346161,0.7641562998294831,0.6444315016269684,35,ct_quantile,,0.0227320039994083,293.8868331220001,6.1010068748146296e-06,2.1190088489966,13.58634443100891,0.1753975799947511,1.2109992100158706,0.0464848550036549,0.2893445754016284
push_t,rnd_oe,5,140,300,9458,327.20777496302617,328.41092509101145,2.6412772336614787,0.5,0.5,0.0,1,tvt_quantile,,0.1709838079987093,327.0367848580063,6.297021172940731e-06,1.2076309270050842,25.261475616018288,0.0884623639867641,1.1185255169984885,0.0044807990198023,0.2802755400480237
push_t,rnd_oe,10,281,300,9458,363.48699475999456,363.72280970183783,1.5874057636810877,0.5216541051864624,0.5319666028022766,0.0261530000716447,1,ct_quantile,,0.1190826540114358,363.3679049179773,7.188005838543177e-06,0.2447995280090253,15.2989897079824,0.0926997860078699,1.1493411389819812,0.0089845861657522,0.2853059950866736
push_t,rnd_oe,20,588,300,9458,315.47277465401567,317.74369450693484,3.7186776605011,0.5293653964996338,0.5387700021266937,0.0224807001650333,1,ct_quantile,,0.1413498299953062,315.3314190560195,5.7680008467286825e-06,2.2890215019870084,35.455742489983095,0.1351151910203043,1.1386278249847237,0.0181016490678302,0.2844891769636888
push_t,rnd_oe,35,994,300,9458,372.19166721001966,375.3620295841247,3.2124216082015455,0.5212399959564209,0.5311497986316681,0.0250754998996853,1,ct_quantile,,0.1340628920006565,372.0575971850194,7.13299959897995e-06,3.201734280009987,30.6675325469987,0.1469260090088937,1.135763425991172,0.0313719059049617,0.2844489766284823
push_t,rnd_oe,50,1452,300,9458,297.2314412300184,298.47699441894656,0.785375204725588,0.5457657992839813,0.5544265031814575,0.0216943001374602,1,ct_quantile,,0.1219676120090298,297.1094649969891,8.62102024257183e-06,1.2924066319828853,7.721503757027676,0.175052841019351,1.1740799539838918,0.0468534430547151,0.2934250707330648
push_t,rnd_oe_and_entropy,5,140,300,9458,327.24145906203194,328.78166888307896,5.031107215788909,0.5702305018901825,0.7330955982208252,0.4156012028455734,1/20,ct_quantile,,0.171215453010518,327.0367848580063,0.03345875101513224,1.5490450380020775,48.13696367200464,0.1763453759776894,20.37449041902437,0.008835216955048901,0.5527516250731423
push_t,rnd_oe_and_entropy,10,281,300,9458,363.5228338339948,364.4411351137678,3.966796294775623,0.5659804940223694,0.6497030019760132,0.1978406995534896,1/9,tvt_quantile,,0.1192830830113962,363.3679049179773,0.03564583300612864,0.9358101340185384,38.07456911099143,0.1853989700321107,20.260480344004463,0.017508854245534097,0.5566097550035919
push_t,rnd_oe_and_entropy,20,588,300,9458,315.5077913160203,319.1710902620689,6.104591151423316,0.5654185950756073,0.6665925085544586,0.3499303996562958,1/9,tvt_cp_band,,0.14158995600882912,315.3314190560195,0.03478230399196033,3.698865365004167,58.29469316097675,0.2710631840454879,20.338968489988474,0.0355664189555681,0.5574700508150272
push_t,rnd_oe_and_entropy,35,994,300,9458,372.23413844103925,377.748571733624,5.611926450613163,0.5850175082683563,0.6966130077838898,0.3033517003059387,2/9,tvt_cp_band,,0.1342983620124868,372.0575971850194,0.04224289400735868,5.576055718032876,53.63613947600243,0.2963285410078242,20.447190178994788,0.061622425448149304,0.558539106103126
push_t,rnd_oe_and_entropy,50,1452,300,9458,297.2778507270268,302.0074783786258,3.1981092608427892,0.5695095002651215,0.697266697883606,0.3277249991893768,2/40,tvt_cp_band,,0.1221780210325959,297.1094649969891,0.046207709005102474,4.82165019196691,30.823342919029525,0.35304474900476635,20.712563005014086,0.0920225403679068,0.5756255299784243
push_t,similarity,5,140,300,9458,0.1274925219768192,0.1419331809156574,0.075299004032377,0.4999591946601868,0.5,8.219999726861715e-05,1,tvt_quantile,,0.0001960469817277,0.0,0.1272964749950915,0.0213089540193323,0.984113109007012,0.0870280060044024,1.1504975850111805,0.0068682950804941,0.2719351288687903
push_t,similarity,10,281,300,9458,0.1249183790059759,0.1526513107819481,0.07569347663956237,0.4976383954286575,0.5,0.0047231000615283,1,tvt_quantile,,0.0002134600072167,0.0,0.1247049189987592,0.0421335879946127,0.9860809840029106,0.0929419260064605,1.1435583280108403,0.0144006562186405,0.2701720819459297
push_t,similarity,20,588,300,9458,0.0347757900308351,0.0803414076508488,0.07606567972681673,0.5584312975406647,0.7005347907543182,0.2881572037935257,4,tvt_cp_band,,0.0002119940181728,0.0,0.0345637960126623,0.0629351739771664,0.9927829670195932,0.1353509160107933,1.1416474559810013,0.0173695563571527,0.2733537681633606
push_t,similarity,35,994,300,9458,0.1914773039752616,0.2700008495012297,0.0758144303126413,0.5340775966644287,0.5480688989162446,0.0586380004882812,1,ct_quantile,,0.0002042529813479,0.0,0.1912730509939137,0.1094164499954786,0.9884299069817644,0.1472259690053761,1.1365714099956676,0.0308929044695105,0.2713770250848029
push_t,similarity,50,1452,300,9458,0.17403316701529528,0.28506438806653006,0.07512362830727945,0.5654478967189789,0.5874926030635834,0.0759580999612808,2,ct_quantile,,0.000205464020837,0.0,0.1738277029944583,0.1562454930099193,0.993597257998772,0.1746942199824843,1.1529608819982968,0.0452142719586845,0.2830779814685229
push_t,tc,5,140,300,9458,0.00027085698093286763,1.7185312308720313,10.729883370974706,0.611640989780426,0.7413840293884277,0.2838580012321472,3,tvt_cp_band,,0.0002643110055942,0.0,6.545975338667631e-06,1.7243897269945592,101.78408290399238,0.1185124010080471,1.1625138929812238,0.0061293531034607,0.3008459813136142
push_t,tc,10,281,300,9458,0.00027278703055341996,3.200278360134689,11.298034380177127,0.6073057889938355,0.7254604995250702,0.2735014021396637,2,ct_quantile,,0.0002669960085768,0.0,5.791021976619959e-06,3.2157760720001534,107.23651414801134,0.091493274027016,1.1850578619923908,0.0157704988960176,0.3797049802960828
push_t,tc,20,588,300,9458,0.00026203002198596894,6.09855320409406,10.484567900062054,0.6364892005920411,0.7571896970272064,0.3495470970869064,7,ct_quantile,,0.0002560529974289,0.0,5.977024557068944e-06,6.1169035299972165,99.45676470300532,0.1357194879965391,1.1728600709757302,0.0186123559251427,0.2937215042184107
push_t,tc,35,994,300,9458,0.0002611219824756688,10.42011466016993,10.353258080769132,0.6301338911056519,0.8806594252586365,0.5087596982717514,25,tvt_cp_band,,0.0002544879971537,0.0,6.633985321968794e-06,10.451903025998035,98.21284415601986,0.1469282699981704,1.1693518600077368,0.0320494878105819,0.291729228105396
push_t,tc,50,1452,300,9458,0.0002369899884796895,15.85720645947731,10.999142684518281,0.639672988653183,0.8088231921195984,0.3383020102977753,1,tvt_cp_band,,0.0002311989956069,0.0,5.790992872789502e-06,15.917519626993451,104.4100433709973,0.1737487469799816,1.1963870479958132,0.0605501575046218,0.3801518608233891
sorting,entropy,5,238,400,19124,0.0347268669574986,0.24210930400295172,0.8839590965068406,0.5479659914970398,0.6251048028469086,0.3340535968542099,5,ct_quantile,,0.000237185973674,0.0,0.0344896809838246,0.2135004609881434,17.387890434009023,0.1943663939891848,1.5477585059998091,0.0061180239426903,0.4830566724122036
sorting,entropy,10,428,400,19124,0.0361770049785262,0.4251031777239403,0.8775911117170284,0.5478287994861603,0.6319945931434632,0.4547209978103638,20,ct_quantile,,0.0002692329871933,0.0,0.0359077719913329,0.3999340109876357,17.264370726014022,0.2063171420013532,1.5330384070111904,0.0110078382422216,0.4813183055375702
sorting,entropy,20,838,400,19124,0.046118032973026704,0.7833392071188428,0.88169813812976,0.5467709958553314,0.6335092008113861,0.4476496994495392,20,ct_quantile,,0.0002310469863004,0.0,0.0458869859867263,0.7584926209819969,17.342535790987313,0.2347250920138321,1.5077507109963335,0.0212714468361809,0.4809405973937828
sorting,entropy,35,1445,400,19124,0.052908154990291105,1.3169117011420892,0.8643059450526465,0.5470795035362244,0.6362407088279725,0.4441670000553131,20,ct_quantile,,0.0002180379815399,0.0,0.0526901170087512,1.3002314580080565,17.00182275698171,0.2691682529984973,1.5259333660069387,0.0362279118562582,0.4728358637948986
sorting,entropy,50,2076,400,19124,0.033606411976506906,1.8950071941653734,0.8810201499630156,0.54253249168396,0.6140093982219696,0.3347905993461609,5,ct_quantile,,0.0002209389931522,0.0,0.0333854729833547,1.915251514001284,17.346182064007735,0.3271332530130166,1.5243932740122546,0.0538507318124175,0.4975527161150239
sorting,kern_cd_flat,5,238,400,19124,58.44327397897723,58.61492107299273,0.1118999849384119,0.4933903992176056,0.6173699975013733,0.3507799983024597,13,tvt_cp_band,13.249704419868069,0.0002329330018255,0.0,58.443041045975406,0.1775711239897646,2.7545225310022943,0.1939485829789191,1.4870495150098575,0.0059240299742668,0.6145472190401051
sorting,kern_cd_flat,10,428,400,19124,0.17994169201119797,0.32947097482974635,0.11481988157640316,0.5268154919147492,0.7055711925029755,0.6238391995429993,30,tvt_cp_band,13.249704419868069,0.0002573950041551,0.0,0.1796842970070429,0.1603584919939749,2.72698544501327,0.205681812018156,1.471232104988303,0.0108292091754265,0.5311700297461357
sorting,kern_cd_flat,20,838,400,19124,0.1632067780010401,0.4132941332063637,0.1161303088933786,0.54738529920578,0.6109127044677735,0.1570208989083767,40,tvt_cp_band,13.249704419868069,0.0002404680126346,0.0,0.1629663099884055,0.2830767950217705,3.0226323030074127,0.2332974129822105,1.458902833983302,0.0329894398164469,0.8017562757304404
sorting,kern_cd_flat,35,1445,400,19124,0.4104290769901126,0.7476755187963134,0.12464978557777012,0.5631655037403107,0.6296144008636475,0.1440692998468876,20,tvt_cp_band,13.249704419868069,0.0002285549999214,0.0,0.4102005219901912,0.3970117759890854,3.2525328889896628,0.2764914959843736,1.4529873710125685,0.0597653341828845,0.8687303896003868
